,Area,Item,Year,hg/ha_yield,Average_Rainfall_mm_per_year,Pesticides_Tonnes,Avg_Temp
10700,Mt Darwin,Maize,2001,13763,1083,72133,25.85
10701,Mt Darwin,Maize,2001,13763,1083,72133,26.9
10702,Mt Darwin,Maize,2001,13763,1083,72133,25.96
10703,Mt Darwin,Maize,2001,13763,1083,72133,23.77
10704,Mt Darwin,Maize,2001,13763,1083,72133,25.49
10705,Mt Darwin,Maize,2001,13763,1083,72133,25.82
10706,Mt Darwin,Maize,2001,13763,1083,72133,25.74
10707,Mt Darwin,Maize,2001,13763,1083,72133,26.54
10708,Mt Darwin,Maize,2001,13763,1083,72133,27.35
10709,Mt Darwin,Maize,2001,13763,1083,72133,25.4
10710,Mt Darwin,Maize,2001,13763,1083,72133,25.99
10711,Mt Darwin,Maize,2001,13763,1083,72133,25.32
10712,Mt Darwin,Maize,2001,13763,1083,72133,23.77
10713,Mt Darwin,Maize,2001,13763,1083,72133,26.2
10714,Mt Darwin,Maize,2001,13763,1083,72133,25.74
10715,Mt Darwin,Maize,2001,13763,1083,72133,25.55
10716,Mt Darwin,Maize,2001,13763,1083,72133,25.06
10717,Mt Darwin,Maize,2001,13763,1083,72133,26.34
10718,Mt Darwin,Maize,2001,13763,1083,72133,24.62
10719,Mt Darwin,Maize,2001,13763,1083,72133,26.7
10720,Mt Darwin,Maize,2001,13763,1083,72133,26.7
10721,Mt Darwin,Maize,2001,13763,1083,72133,25.74
10722,Mt Darwin,Maize,2001,162540,1083,72133,25.85
10723,Mt Darwin,Maize,2001,162540,1083,72133,26.9
10724,Mt Darwin,Maize,2001,162540,1083,72133,25.96
10725,Mt Darwin,Maize,2001,162540,1083,72133,23.77
10726,Mt Darwin,Maize,2001,162540,1083,72133,25.49
10727,Mt Darwin,Maize,2001,162540,1083,72133,25.82
10728,Mt Darwin,Maize,2001,162540,1083,72133,25.74
10729,Mt Darwin,Maize,2001,162540,1083,72133,26.54
10730,Mt Darwin,Maize,2001,162540,1083,72133,27.35
10731,Mt Darwin,Maize,2001,162540,1083,72133,25.4
10732,Mt Darwin,Maize,2001,162540,1083,72133,25.99
10733,Mt Darwin,Maize,2001,162540,1083,72133,25.32
10734,Mt Darwin,Maize,2001,162540,1083,72133,23.77
10735,Mt Darwin,Maize,2001,162540,1083,72133,26.2
10736,Mt Darwin,Maize,2001,162540,1083,72133,25.74
10737,Mt Darwin,Maize,2001,162540,1083,72133,25.55
10738,Mt Darwin,Maize,2001,162540,1083,72133,25.06
10739,Mt Darwin,Maize,2001,162540,1083,72133,26.34
10740,Mt Darwin,Maize,2001,162540,1083,72133,24.62
10741,Mt Darwin,Maize,2001,162540,1083,72133,26.7
10742,Mt Darwin,Maize,2001,162540,1083,72133,26.7
10743,Mt Darwin,Maize,2001,162540,1083,72133,25.74
10744,Mt Darwin,Maize,2001,26271,1083,72133,25.85
10745,Mt Darwin,Maize,2001,26271,1083,72133,26.9
10746,Mt Darwin,Maize,2001,26271,1083,72133,25.96
10747,Mt Darwin,Maize,2001,26271,1083,72133,23.77
10748,Mt Darwin,Maize,2001,26271,1083,72133,25.49
10749,Mt Darwin,Maize,2001,26271,1083,72133,25.82
10750,Mt Darwin,Maize,2001,26271,1083,72133,25.74
10751,Mt Darwin,Maize,2001,26271,1083,72133,26.54
10752,Mt Darwin,Maize,2001,26271,1083,72133,27.35
10753,Mt Darwin,Maize,2001,26271,1083,72133,25.4
10754,Mt Darwin,Maize,2001,26271,1083,72133,25.99
10755,Mt Darwin,Maize,2001,26271,1083,72133,25.32
10756,Mt Darwin,Maize,2001,26271,1083,72133,23.77
10757,Mt Darwin,Maize,2001,26271,1083,72133,26.2
10758,Mt Darwin,Maize,2001,26271,1083,72133,25.74
10759,Mt Darwin,Maize,2001,26271,1083,72133,25.55
10760,Mt Darwin,Maize,2001,26271,1083,72133,25.06
10761,Mt Darwin,Maize,2001,26271,1083,72133,26.34
10762,Mt Darwin,Maize,2001,26271,1083,72133,24.62
10763,Mt Darwin,Maize,2001,26271,1083,72133,26.7
10764,Mt Darwin,Maize,2001,26271,1083,72133,26.7
10765,Mt Darwin,Maize,2001,26271,1083,72133,25.74
10766,Mt Darwin,Maize,2001,6553,1083,72133,25.85
10767,Mt Darwin,Maize,2001,6553,1083,72133,26.9
10768,Mt Darwin,Maize,2001,6553,1083,72133,25.96
10769,Mt Darwin,Maize,2001,6553,1083,72133,23.77
10770,Mt Darwin,Maize,2001,6553,1083,72133,25.49
10771,Mt Darwin,Maize,2001,6553,1083,72133,25.82
10772,Mt Darwin,Maize,2001,6553,1083,72133,25.74
10773,Mt Darwin,Maize,2001,6553,1083,72133,26.54
10774,Mt Darwin,Maize,2001,6553,1083,72133,27.35
10775,Mt Darwin,Maize,2001,6553,1083,72133,25.4
10776,Mt Darwin,Maize,2001,6553,1083,72133,25.99
10777,Mt Darwin,Maize,2001,6553,1083,72133,25.32
10778,Mt Darwin,Maize,2001,6553,1083,72133,23.77
10779,Mt Darwin,Maize,2001,6553,1083,72133,26.2
10780,Mt Darwin,Maize,2001,6553,1083,72133,25.74
10781,Mt Darwin,Maize,2001,6553,1083,72133,25.55
10782,Mt Darwin,Maize,2001,6553,1083,72133,25.06
10783,Mt Darwin,Maize,2001,6553,1083,72133,26.34
10784,Mt Darwin,Maize,2001,6553,1083,72133,24.62
10785,Mt Darwin,Maize,2001,6553,1083,72133,26.7
10786,Mt Darwin,Maize,2001,6553,1083,72133,26.7
10787,Mt Darwin,Maize,2001,6553,1083,72133,25.74
10788,Mt Darwin,Maize,2001,7825,1083,72133,25.85
10789,Mt Darwin,Maize,2001,7825,1083,72133,26.9
10790,Mt Darwin,Maize,2001,7825,1083,72133,25.96
10791,Mt Darwin,Maize,2001,7825,1083,72133,23.77
10792,Mt Darwin,Maize,2001,7825,1083,72133,25.49
10793,Mt Darwin,Maize,2001,7825,1083,72133,25.82
10794,Mt Darwin,Maize,2001,7825,1083,72133,25.74
10795,Mt Darwin,Maize,2001,7825,1083,72133,26.54
10796,Mt Darwin,Maize,2001,7825,1083,72133,27.35
10797,Mt Darwin,Maize,2001,7825,1083,72133,25.4
10798,Mt Darwin,Maize,2001,7825,1083,72133,25.99
10799,Mt Darwin,Maize,2001,7825,1083,72133,25.32
10800,Mt Darwin,Maize,2001,7825,1083,72133,23.77
10801,Mt Darwin,Maize,2001,7825,1083,72133,26.2
10802,Mt Darwin,Maize,2001,7825,1083,72133,25.74
10803,Mt Darwin,Maize,2001,7825,1083,72133,25.55
10804,Mt Darwin,Maize,2001,7825,1083,72133,25.06
10805,Mt Darwin,Maize,2001,7825,1083,72133,26.34
10806,Mt Darwin,Maize,2001,7825,1083,72133,24.62
10807,Mt Darwin,Maize,2001,7825,1083,72133,26.7
10808,Mt Darwin,Maize,2001,7825,1083,72133,26.7
10809,Mt Darwin,Maize,2001,7825,1083,72133,25.74
10810,Mt Darwin,Maize,2001,83453,1083,72133,25.85
10811,Mt Darwin,Maize,2001,83453,1083,72133,26.9
10812,Mt Darwin,Maize,2001,83453,1083,72133,25.96
10813,Mt Darwin,Maize,2001,83453,1083,72133,23.77
10814,Mt Darwin,Maize,2001,83453,1083,72133,25.49
10815,Mt Darwin,Maize,2001,83453,1083,72133,25.82
10816,Mt Darwin,Maize,2001,83453,1083,72133,25.74
10817,Mt Darwin,Maize,2001,83453,1083,72133,26.54
10818,Mt Darwin,Maize,2001,83453,1083,72133,27.35
10819,Mt Darwin,Maize,2001,83453,1083,72133,25.4
10820,Mt Darwin,Maize,2001,83453,1083,72133,25.99
10821,Mt Darwin,Maize,2001,83453,1083,72133,25.32
10822,Mt Darwin,Maize,2001,83453,1083,72133,23.77
10823,Mt Darwin,Maize,2001,83453,1083,72133,26.2
10824,Mt Darwin,Maize,2001,83453,1083,72133,25.74
10825,Mt Darwin,Maize,2001,83453,1083,72133,25.55
10826,Mt Darwin,Maize,2001,83453,1083,72133,25.06
10827,Mt Darwin,Maize,2001,83453,1083,72133,26.34
10828,Mt Darwin,Maize,2001,83453,1083,72133,24.62
10829,Mt Darwin,Maize,2001,83453,1083,72133,26.7
10830,Mt Darwin,Maize,2001,83453,1083,72133,26.7
10831,Mt Darwin,Maize,2001,83453,1083,72133,25.74
10832,Mt Darwin,Maize,2001,22814,1083,72133,25.85
10833,Mt Darwin,Maize,2001,22814,1083,72133,26.9
10834,Mt Darwin,Maize,2001,22814,1083,72133,25.96
10835,Mt Darwin,Maize,2001,22814,1083,72133,23.77
10836,Mt Darwin,Maize,2001,22814,1083,72133,25.49
10837,Mt Darwin,Maize,2001,22814,1083,72133,25.82
10838,Mt Darwin,Maize,2001,22814,1083,72133,25.74
10839,Mt Darwin,Maize,2001,22814,1083,72133,26.54
10840,Mt Darwin,Maize,2001,22814,1083,72133,27.35
10841,Mt Darwin,Maize,2001,22814,1083,72133,25.4
10842,Mt Darwin,Maize,2001,22814,1083,72133,25.99
10843,Mt Darwin,Maize,2001,22814,1083,72133,25.32
10844,Mt Darwin,Maize,2001,22814,1083,72133,23.77
10845,Mt Darwin,Maize,2001,22814,1083,72133,26.2
10846,Mt Darwin,Maize,2001,22814,1083,72133,25.74
10847,Mt Darwin,Maize,2001,22814,1083,72133,25.55
10848,Mt Darwin,Maize,2001,22814,1083,72133,25.06
10849,Mt Darwin,Maize,2001,22814,1083,72133,26.34
10850,Mt Darwin,Maize,2001,22814,1083,72133,24.62
10851,Mt Darwin,Maize,2001,22814,1083,72133,26.7
10852,Mt Darwin,Maize,2001,22814,1083,72133,26.7
10853,Mt Darwin,Maize,2001,22814,1083,72133,25.74
10854,Mt Darwin,Maize,2002,232463,1083,70791,25.69
10855,Mt Darwin,Maize,2002,232463,1083,70791,26.82
10856,Mt Darwin,Maize,2002,232463,1083,70791,26.09
10857,Mt Darwin,Maize,2002,232463,1083,70791,23.79
10858,Mt Darwin,Maize,2002,232463,1083,70791,25.16
10859,Mt Darwin,Maize,2002,232463,1083,70791,25.91
10860,Mt Darwin,Maize,2002,232463,1083,70791,25.52
10861,Mt Darwin,Maize,2002,232463,1083,70791,26.41
10862,Mt Darwin,Maize,2002,232463,1083,70791,27.24
10863,Mt Darwin,Maize,2002,232463,1083,70791,25.41
10864,Mt Darwin,Maize,2002,232463,1083,70791,25.73
10865,Mt Darwin,Maize,2002,232463,1083,70791,25.27
10866,Mt Darwin,Maize,2002,232463,1083,70791,23.79
10867,Mt Darwin,Maize,2002,232463,1083,70791,26.32
10868,Mt Darwin,Maize,2002,232463,1083,70791,25.52
10869,Mt Darwin,Maize,2002,232463,1083,70791,25.58
10870,Mt Darwin,Maize,2002,232463,1083,70791,25.14
10871,Mt Darwin,Maize,2002,232463,1083,70791,26.37
10872,Mt Darwin,Maize,2002,232463,1083,70791,24.62
10873,Mt Darwin,Maize,2002,232463,1083,70791,26.78
10874,Mt Darwin,Maize,2002,232463,1083,70791,26.78
10875,Mt Darwin,Maize,2002,232463,1083,70791,25.89
10876,Mt Darwin,Maize,2002,16758,1083,70791,25.69
10877,Mt Darwin,Maize,2002,16758,1083,70791,26.82
10878,Mt Darwin,Maize,2002,16758,1083,70791,26.09
10879,Mt Darwin,Maize,2002,16758,1083,70791,23.79
10880,Mt Darwin,Maize,2002,16758,1083,70791,25.16
10881,Mt Darwin,Maize,2002,16758,1083,70791,25.91
10882,Mt Darwin,Maize,2002,16758,1083,70791,25.52
10883,Mt Darwin,Maize,2002,16758,1083,70791,26.41
10884,Mt Darwin,Maize,2002,16758,1083,70791,27.24
10885,Mt Darwin,Maize,2002,16758,1083,70791,25.41
10886,Mt Darwin,Maize,2002,16758,1083,70791,25.73
10887,Mt Darwin,Maize,2002,16758,1083,70791,25.27
10888,Mt Darwin,Maize,2002,16758,1083,70791,23.79
10889,Mt Darwin,Maize,2002,16758,1083,70791,26.32
10890,Mt Darwin,Maize,2002,16758,1083,70791,25.52
10891,Mt Darwin,Maize,2002,16758,1083,70791,25.58
10892,Mt Darwin,Maize,2002,16758,1083,70791,25.14
10893,Mt Darwin,Maize,2002,16758,1083,70791,26.37
10894,Mt Darwin,Maize,2002,16758,1083,70791,24.62
10895,Mt Darwin,Maize,2002,16758,1083,70791,26.78
10896,Mt Darwin,Maize,2002,16758,1083,70791,26.78
10897,Mt Darwin,Maize,2002,16758,1083,70791,25.89
10898,Mt Darwin,Maize,2002,160294,1083,70791,25.69
10899,Mt Darwin,Maize,2002,160294,1083,70791,26.82
10900,Mt Darwin,Maize,2002,160294,1083,70791,26.09
10901,Mt Darwin,Maize,2002,160294,1083,70791,23.79
10902,Mt Darwin,Maize,2002,160294,1083,70791,25.16
10903,Mt Darwin,Maize,2002,160294,1083,70791,25.91
10904,Mt Darwin,Maize,2002,160294,1083,70791,25.52
10905,Mt Darwin,Maize,2002,160294,1083,70791,26.41
10906,Mt Darwin,Maize,2002,160294,1083,70791,27.24
10907,Mt Darwin,Maize,2002,160294,1083,70791,25.41
10908,Mt Darwin,Maize,2002,160294,1083,70791,25.73
10909,Mt Darwin,Maize,2002,160294,1083,70791,25.27
10910,Mt Darwin,Maize,2002,160294,1083,70791,23.79
10911,Mt Darwin,Maize,2002,160294,1083,70791,26.32
10912,Mt Darwin,Maize,2002,160294,1083,70791,25.52
10913,Mt Darwin,Maize,2002,160294,1083,70791,25.58
10914,Mt Darwin,Maize,2002,160294,1083,70791,25.14
10915,Mt Darwin,Maize,2002,160294,1083,70791,26.37
10916,Mt Darwin,Maize,2002,160294,1083,70791,24.62
10917,Mt Darwin,Maize,2002,160294,1083,70791,26.78
10918,Mt Darwin,Maize,2002,160294,1083,70791,26.78
10919,Mt Darwin,Maize,2002,160294,1083,70791,25.89
10920,Mt Darwin,Maize,2002,26092,1083,70791,25.69
10921,Mt Darwin,Maize,2002,26092,1083,70791,26.82
10922,Mt Darwin,Maize,2002,26092,1083,70791,26.09
10923,Mt Darwin,Maize,2002,26092,1083,70791,23.79
10924,Mt Darwin,Maize,2002,26092,1083,70791,25.16
10925,Mt Darwin,Maize,2002,26092,1083,70791,25.91
10926,Mt Darwin,Maize,2002,26092,1083,70791,25.52
10927,Mt Darwin,Maize,2002,26092,1083,70791,26.41
10928,Mt Darwin,Maize,2002,26092,1083,70791,27.24
10929,Mt Darwin,Maize,2002,26092,1083,70791,25.41
10930,Mt Darwin,Maize,2002,26092,1083,70791,25.73
10931,Mt Darwin,Maize,2002,26092,1083,70791,25.27
10932,Mt Darwin,Maize,2002,26092,1083,70791,23.79
10933,Mt Darwin,Maize,2002,26092,1083,70791,26.32
10934,Mt Darwin,Maize,2002,26092,1083,70791,25.52
10935,Mt Darwin,Maize,2002,26092,1083,70791,25.58
10936,Mt Darwin,Maize,2002,26092,1083,70791,25.14
10937,Mt Darwin,Maize,2002,26092,1083,70791,26.37
10938,Mt Darwin,Maize,2002,26092,1083,70791,24.62
10939,Mt Darwin,Maize,2002,26092,1083,70791,26.78
10940,Mt Darwin,Maize,2002,26092,1083,70791,26.78
10941,Mt Darwin,Maize,2002,26092,1083,70791,25.89
10942,Mt Darwin,Maize,2002,9820,1083,70791,25.69
10943,Mt Darwin,Maize,2002,9820,1083,70791,26.82
10944,Mt Darwin,Maize,2002,9820,1083,70791,26.09
10945,Mt Darwin,Maize,2002,9820,1083,70791,23.79
10946,Mt Darwin,Maize,2002,9820,1083,70791,25.16
10947,Mt Darwin,Maize,2002,9820,1083,70791,25.91
10948,Mt Darwin,Maize,2002,9820,1083,70791,25.52
10949,Mt Darwin,Maize,2002,9820,1083,70791,26.41
10950,Mt Darwin,Maize,2002,9820,1083,70791,27.24
10951,Mt Darwin,Maize,2002,9820,1083,70791,25.41
10952,Mt Darwin,Maize,2002,9820,1083,70791,25.73
10953,Mt Darwin,Maize,2002,9820,1083,70791,25.27
10954,Mt Darwin,Maize,2002,9820,1083,70791,23.79
10955,Mt Darwin,Maize,2002,9820,1083,70791,26.32
10956,Mt Darwin,Maize,2002,9820,1083,70791,25.52
10957,Mt Darwin,Maize,2002,9820,1083,70791,25.58
10958,Mt Darwin,Maize,2002,9820,1083,70791,25.14
10959,Mt Darwin,Maize,2002,9820,1083,70791,26.37
10960,Mt Darwin,Maize,2002,9820,1083,70791,24.62
10961,Mt Darwin,Maize,2002,9820,1083,70791,26.78
10962,Mt Darwin,Maize,2002,9820,1083,70791,26.78
10963,Mt Darwin,Maize,2002,9820,1083,70791,25.89
10964,Mt Darwin,Maize,2002,8947,1083,70791,25.69
10965,Mt Darwin,Maize,2002,8947,1083,70791,26.82
10966,Mt Darwin,Maize,2002,8947,1083,70791,26.09
10967,Mt Darwin,Maize,2002,8947,1083,70791,23.79
10968,Mt Darwin,Maize,2002,8947,1083,70791,25.16
10969,Mt Darwin,Maize,2002,8947,1083,70791,25.91
10970,Mt Darwin,Maize,2002,8947,1083,70791,25.52
10971,Mt Darwin,Maize,2002,8947,1083,70791,26.41
10972,Mt Darwin,Maize,2002,8947,1083,70791,27.24
10973,Mt Darwin,Maize,2002,8947,1083,70791,25.41
10974,Mt Darwin,Maize,2002,8947,1083,70791,25.73
10975,Mt Darwin,Maize,2002,8947,1083,70791,25.27
10976,Mt Darwin,Maize,2002,8947,1083,70791,23.79
10977,Mt Darwin,Maize,2002,8947,1083,70791,26.32
10978,Mt Darwin,Maize,2002,8947,1083,70791,25.52
10979,Mt Darwin,Maize,2002,8947,1083,70791,25.58
10980,Mt Darwin,Maize,2002,8947,1083,70791,25.14
10981,Mt Darwin,Maize,2002,8947,1083,70791,26.37
10982,Mt Darwin,Maize,2002,8947,1083,70791,24.62
10983,Mt Darwin,Maize,2002,8947,1083,70791,26.78
10984,Mt Darwin,Maize,2002,8947,1083,70791,26.78
10985,Mt Darwin,Maize,2002,8947,1083,70791,25.89
10986,Mt Darwin,Maize,2002,82835,1083,70791,25.69
10987,Mt Darwin,Maize,2002,82835,1083,70791,26.82
10988,Mt Darwin,Maize,2002,82835,1083,70791,26.09
10989,Mt Darwin,Maize,2002,82835,1083,70791,23.79
10990,Mt Darwin,Maize,2002,82835,1083,70791,25.16
10991,Mt Darwin,Maize,2002,82835,1083,70791,25.91
10992,Mt Darwin,Maize,2002,82835,1083,70791,25.52
10993,Mt Darwin,Maize,2002,82835,1083,70791,26.41
10994,Mt Darwin,Maize,2002,82835,1083,70791,27.24
10995,Mt Darwin,Maize,2002,82835,1083,70791,25.41
10996,Mt Darwin,Maize,2002,82835,1083,70791,25.73
10997,Mt Darwin,Maize,2002,82835,1083,70791,25.27
10998,Mt Darwin,Maize,2002,82835,1083,70791,23.79
10999,Mt Darwin,Maize,2002,82835,1083,70791,26.32
11000,Mt Darwin,Maize,2002,82835,1083,70791,25.52
11001,Mt Darwin,Maize,2002,82835,1083,70791,25.58
11002,Mt Darwin,Maize,2002,82835,1083,70791,25.14
11003,Mt Darwin,Maize,2002,82835,1083,70791,26.37
11004,Mt Darwin,Maize,2002,82835,1083,70791,24.62
11005,Mt Darwin,Maize,2002,82835,1083,70791,26.78
11006,Mt Darwin,Maize,2002,82835,1083,70791,26.78
11007,Mt Darwin,Maize,2002,82835,1083,70791,25.89
11008,Mt Darwin,Maize,2002,23940,1083,70791,25.69
11009,Mt Darwin,Maize,2002,23940,1083,70791,26.82
11010,Mt Darwin,Maize,2002,23940,1083,70791,26.09
11011,Mt Darwin,Maize,2002,23940,1083,70791,23.79
11012,Mt Darwin,Maize,2002,23940,1083,70791,25.16
11013,Mt Darwin,Maize,2002,23940,1083,70791,25.91
11014,Mt Darwin,Maize,2002,23940,1083,70791,25.52
11015,Mt Darwin,Maize,2002,23940,1083,70791,26.41
11016,Mt Darwin,Maize,2002,23940,1083,70791,27.24
11017,Mt Darwin,Maize,2002,23940,1083,70791,25.41
11018,Mt Darwin,Maize,2002,23940,1083,70791,25.73
11019,Mt Darwin,Maize,2002,23940,1083,70791,25.27
11020,Mt Darwin,Maize,2002,23940,1083,70791,23.79
11021,Mt Darwin,Maize,2002,23940,1083,70791,26.32
11022,Mt Darwin,Maize,2002,23940,1083,70791,25.52
11023,Mt Darwin,Maize,2002,23940,1083,70791,25.58
11024,Mt Darwin,Maize,2002,23940,1083,70791,25.14
11025,Mt Darwin,Maize,2002,23940,1083,70791,26.37
11026,Mt Darwin,Maize,2002,23940,1083,70791,24.62
11027,Mt Darwin,Maize,2002,23940,1083,70791,26.78
11028,Mt Darwin,Maize,2002,23940,1083,70791,26.78
11029,Mt Darwin,Maize,2002,23940,1083,70791,25.89
11030,Mt Darwin,Maize,2003,230430,1083,66388,25.88
11031,Mt Darwin,Maize,2003,230430,1083,66388,27.46
11032,Mt Darwin,Maize,2003,230430,1083,66388,26.1
11033,Mt Darwin,Maize,2003,230430,1083,66388,24.34
11034,Mt Darwin,Maize,2003,230430,1083,66388,25.22
11035,Mt Darwin,Maize,2003,230430,1083,66388,25.75
11036,Mt Darwin,Maize,2003,230430,1083,66388,25.92
11037,Mt Darwin,Maize,2003,230430,1083,66388,26.34
11038,Mt Darwin,Maize,2003,230430,1083,66388,27.24
11039,Mt Darwin,Maize,2003,230430,1083,66388,25.5
11040,Mt Darwin,Maize,2003,230430,1083,66388,26.32
11041,Mt Darwin,Maize,2003,230430,1083,66388,25.27
11042,Mt Darwin,Maize,2003,230430,1083,66388,24.34
11043,Mt Darwin,Maize,2003,230430,1083,66388,26.07
11044,Mt Darwin,Maize,2003,230430,1083,66388,25.92
11045,Mt Darwin,Maize,2003,230430,1083,66388,25.66
11046,Mt Darwin,Maize,2003,230430,1083,66388,25.06
11047,Mt Darwin,Maize,2003,230430,1083,66388,27.07
11048,Mt Darwin,Maize,2003,230430,1083,66388,24.74
11049,Mt Darwin,Maize,2003,230430,1083,66388,27.04
11050,Mt Darwin,Maize,2003,230430,1083,66388,27.04
11051,Mt Darwin,Maize,2003,230430,1083,66388,25.97
11052,Mt Darwin,Maize,2003,16015,1083,66388,25.88
11053,Mt Darwin,Maize,2003,16015,1083,66388,27.46
11054,Mt Darwin,Maize,2003,16015,1083,66388,26.1
11055,Mt Darwin,Maize,2003,16015,1083,66388,24.34
11056,Mt Darwin,Maize,2003,16015,1083,66388,25.22
11057,Mt Darwin,Maize,2003,16015,1083,66388,25.75
11058,Mt Darwin,Maize,2003,16015,1083,66388,25.92
11059,Mt Darwin,Maize,2003,16015,1083,66388,26.34
11060,Mt Darwin,Maize,2003,16015,1083,66388,27.24
11061,Mt Darwin,Maize,2003,16015,1083,66388,25.5
11062,Mt Darwin,Maize,2003,16015,1083,66388,26.32
11063,Mt Darwin,Maize,2003,16015,1083,66388,25.27
11064,Mt Darwin,Maize,2003,16015,1083,66388,24.34
11065,Mt Darwin,Maize,2003,16015,1083,66388,26.07
11066,Mt Darwin,Maize,2003,16015,1083,66388,25.92
11067,Mt Darwin,Maize,2003,16015,1083,66388,25.66
11068,Mt Darwin,Maize,2003,16015,1083,66388,25.06
11069,Mt Darwin,Maize,2003,16015,1083,66388,27.07
11070,Mt Darwin,Maize,2003,16015,1083,66388,24.74
11071,Mt Darwin,Maize,2003,16015,1083,66388,27.04
11072,Mt Darwin,Maize,2003,16015,1083,66388,27.04
11073,Mt Darwin,Maize,2003,16015,1083,66388,25.97
11074,Mt Darwin,Maize,2003,149024,1083,66388,25.88
11075,Mt Darwin,Maize,2003,149024,1083,66388,27.46
11076,Mt Darwin,Maize,2003,149024,1083,66388,26.1
11077,Mt Darwin,Maize,2003,149024,1083,66388,24.34
11078,Mt Darwin,Maize,2003,149024,1083,66388,25.22
11079,Mt Darwin,Maize,2003,149024,1083,66388,25.75
11080,Mt Darwin,Maize,2003,149024,1083,66388,25.92
11081,Mt Darwin,Maize,2003,149024,1083,66388,26.34
11082,Mt Darwin,Maize,2003,149024,1083,66388,27.24
11083,Mt Darwin,Maize,2003,149024,1083,66388,25.5
11084,Mt Darwin,Maize,2003,149024,1083,66388,26.32
11085,Mt Darwin,Maize,2003,149024,1083,66388,25.27
11086,Mt Darwin,Maize,2003,149024,1083,66388,24.34
11087,Mt Darwin,Maize,2003,149024,1083,66388,26.07
11088,Mt Darwin,Maize,2003,149024,1083,66388,25.92
11089,Mt Darwin,Maize,2003,149024,1083,66388,25.66
11090,Mt Darwin,Maize,2003,149024,1083,66388,25.06
11091,Mt Darwin,Maize,2003,149024,1083,66388,27.07
11092,Mt Darwin,Maize,2003,149024,1083,66388,24.74
11093,Mt Darwin,Maize,2003,149024,1083,66388,27.04
11094,Mt Darwin,Maize,2003,149024,1083,66388,27.04
11095,Mt Darwin,Maize,2003,149024,1083,66388,25.97
11096,Mt Darwin,Maize,2003,28303,1083,66388,25.88
11097,Mt Darwin,Maize,2003,28303,1083,66388,27.46
11098,Mt Darwin,Maize,2003,28303,1083,66388,26.1
11099,Mt Darwin,Maize,2003,28303,1083,66388,24.34
11100,Mt Darwin,Maize,2003,28303,1083,66388,25.22
11101,Mt Darwin,Maize,2003,28303,1083,66388,25.75
11102,Mt Darwin,Maize,2003,28303,1083,66388,25.92
11103,Mt Darwin,Maize,2003,28303,1083,66388,26.34
11104,Mt Darwin,Maize,2003,28303,1083,66388,27.24
11105,Mt Darwin,Maize,2003,28303,1083,66388,25.5
11106,Mt Darwin,Maize,2003,28303,1083,66388,26.32
11107,Mt Darwin,Maize,2003,28303,1083,66388,25.27
11108,Mt Darwin,Maize,2003,28303,1083,66388,24.34
11109,Mt Darwin,Maize,2003,28303,1083,66388,26.07
11110,Mt Darwin,Maize,2003,28303,1083,66388,25.92
11111,Mt Darwin,Maize,2003,28303,1083,66388,25.66
11112,Mt Darwin,Maize,2003,28303,1083,66388,25.06
11113,Mt Darwin,Maize,2003,28303,1083,66388,27.07
11114,Mt Darwin,Maize,2003,28303,1083,66388,24.74
11115,Mt Darwin,Maize,2003,28303,1083,66388,27.04
11116,Mt Darwin,Maize,2003,28303,1083,66388,27.04
11117,Mt Darwin,Maize,2003,28303,1083,66388,25.97
11118,Mt Darwin,Maize,2003,8981,1083,66388,25.88
11119,Mt Darwin,Maize,2003,8981,1083,66388,27.46
11120,Mt Darwin,Maize,2003,8981,1083,66388,26.1
11121,Mt Darwin,Maize,2003,8981,1083,66388,24.34
11122,Mt Darwin,Maize,2003,8981,1083,66388,25.22
11123,Mt Darwin,Maize,2003,8981,1083,66388,25.75
11124,Mt Darwin,Maize,2003,8981,1083,66388,25.92
11125,Mt Darwin,Maize,2003,8981,1083,66388,26.34
11126,Mt Darwin,Maize,2003,8981,1083,66388,27.24
11127,Mt Darwin,Maize,2003,8981,1083,66388,25.5
11128,Mt Darwin,Maize,2003,8981,1083,66388,26.32
11129,Mt Darwin,Maize,2003,8981,1083,66388,25.27
11130,Mt Darwin,Maize,2003,8981,1083,66388,24.34
11131,Mt Darwin,Maize,2003,8981,1083,66388,26.07
11132,Mt Darwin,Maize,2003,8981,1083,66388,25.92
11133,Mt Darwin,Maize,2003,8981,1083,66388,25.66
11134,Mt Darwin,Maize,2003,8981,1083,66388,25.06
11135,Mt Darwin,Maize,2003,8981,1083,66388,27.07
11136,Mt Darwin,Maize,2003,8981,1083,66388,24.74
11137,Mt Darwin,Maize,2003,8981,1083,66388,27.04
11138,Mt Darwin,Maize,2003,8981,1083,66388,27.04
11139,Mt Darwin,Maize,2003,8981,1083,66388,25.97
11140,Mt Darwin,Maize,2003,10857,1083,66388,25.88
11141,Mt Darwin,Maize,2003,10857,1083,66388,27.46
11142,Mt Darwin,Maize,2003,10857,1083,66388,26.1
11143,Mt Darwin,Maize,2003,10857,1083,66388,24.34
11144,Mt Darwin,Maize,2003,10857,1083,66388,25.22
11145,Mt Darwin,Maize,2003,10857,1083,66388,25.75
11146,Mt Darwin,Maize,2003,10857,1083,66388,25.92
11147,Mt Darwin,Maize,2003,10857,1083,66388,26.34
11148,Mt Darwin,Maize,2003,10857,1083,66388,27.24
